IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
severe eye irritation	mild sneezing	0.589204	0.0433338228662578	0.821592	1	2 eye irritation	1 sneezing
severe eye irritation	severe sneezing	0.564840909090909	0.0482331147122228	0.870318181818182	1	2 eye irritation	2 sneezing
severe eye irritation	mild difficulty breathing	0.379355263157895	0.0434658114081863	0.75871052631579	-1	2 eye irritation	1 difficulty breathing
severe eye irritation	severe difficulty breathing	0.344359504132231	0.0423039564131387	0.688719008264463	-1	2 eye irritation	2 difficulty breathing
severe eye irritation	mild fever	0.503012605042017	0.0423667326950688	0.993974789915966	1	2 eye irritation	1 fever
severe eye irritation	severe fever	0.413834782608696	0.044979705968317	0.827669565217391	-1	2 eye irritation	2 fever
severe eye irritation	mild dizziness	0.486279166666667	0.0447955877612664	0.972558333333333	-1	2 eye irritation	1 dizziness
severe eye irritation	severe dizziness	0.409430434782609	0.0454454309745129	0.818860869565217	-1	2 eye irritation	2 dizziness
severe eye irritation	mild headache	0.539091666666667	0.042440691016059	0.921816666666667	1	2 eye irritation	1 headache
severe eye irritation	severe headache	0.414853982300885	0.0455270423272663	0.82970796460177	-1	2 eye irritation	2 headache
severe eye irritation	mild daytime drowsiness	0.481850877192982	0.046409005187803	0.963701754385965	-1	2 eye irritation	1 daytime drowsiness
severe eye irritation	severe daytime drowsiness	0.4685125	0.0448679984687544	0.937025	-1	2 eye irritation	2 daytime drowsiness
severe eye irritation	mild difficulty sleeping	0.443482456140351	0.04642063140113	0.886964912280702	-1	2 eye irritation	1 difficulty sleeping
severe eye irritation	severe difficulty sleeping	0.365495833333333	0.0422181634866949	0.730991666666667	-1	2 eye irritation	2 difficulty sleeping
severe eye irritation	mild slurred speech	0.42544347826087	0.0449353475724167	0.850886956521739	-1	2 eye irritation	1 slurred speech
severe eye irritation	severe slurred speech	0.432729166666667	0.0453965321729289	0.865458333333333	-1	2 eye irritation	2 slurred speech
severe eye irritation	mild change in appetite	0.648875	0.041726912567966	0.70225	1	2 eye irritation	1 change in appetite
severe eye irritation	severe change in appetite	0.49585652173913	0.0468030240063334	0.991713043478261	-1	2 eye irritation	2 change in appetite
severe eye irritation	mild change in weight	0.555836206896552	0.0452594700532242	0.888327586206896	1	2 eye irritation	1 change in weight
severe eye irritation	severe change in weight	0.535289915966387	0.0432086328998608	0.929420168067227	1	2 eye irritation	2 change in weight
mild difficulty seeing	severe difficulty seeing	0.430451327433628	0.0455508252542857	0.860902654867257	-1	1 difficulty seeing	2 difficulty seeing
mild difficulty seeing	mild difficulty hearing	0.541027777777778	0.048944781795951	0.917944444444444	1	1 difficulty seeing	1 difficulty hearing
mild difficulty seeing	severe difficulty hearing	0.466068965517241	0.0473750661627113	0.932137931034483	-1	1 difficulty seeing	2 difficulty hearing
mild difficulty seeing	mild dry mouth	0.638618181818182	0.0448351611938955	0.722763636363636	1	1 difficulty seeing	1 dry mouth
mild difficulty seeing	severe dry mouth	0.60279203539823	0.0457481330954619	0.79441592920354	1	1 difficulty seeing	2 dry mouth
mild difficulty seeing	mild coughing	0.589021008403361	0.0434265302674376	0.821957983193277	1	1 difficulty seeing	1 coughing
mild difficulty seeing	severe coughing	0.5360625	0.0481822014229782	0.927875	1	1 difficulty seeing	2 coughing
mild difficulty seeing	mild sneezing	0.639633333333333	0.0434990510841674	0.720733333333333	1	1 difficulty seeing	1 sneezing
mild difficulty seeing	severe sneezing	0.614019230769231	0.0461045678703943	0.771961538461538	1	1 difficulty seeing	2 sneezing
mild difficulty seeing	mild difficulty breathing	0.455074074074074	0.04758575394736	0.910148148148148	-1	1 difficulty seeing	1 difficulty breathing
mild difficulty seeing	severe difficulty breathing	0.422426086956522	0.0455221042837933	0.844852173913043	-1	1 difficulty seeing	2 difficulty breathing
mild difficulty seeing	mild fever	0.564456140350877	0.0457749583156239	0.871087719298246	1	1 difficulty seeing	1 fever
mild difficulty seeing	severe fever	0.490022935779817	0.0481670234741407	0.980045871559633	-1	1 difficulty seeing	2 fever
mild difficulty seeing	mild dizziness	0.548986956521739	0.0445453146818761	0.902026086956522	1	1 difficulty seeing	1 dizziness
mild difficulty seeing	severe dizziness	0.482917431192661	0.0467975126935157	0.965834862385321	-1	1 difficulty seeing	2 dizziness
mild difficulty seeing	mild headache	0.591582608695652	0.044308114734635	0.816834782608696	1	1 difficulty seeing	1 headache
mild difficulty seeing	severe headache	0.483981481481481	0.0465731535693401	0.967962962962963	-1	1 difficulty seeing	2 headache
mild difficulty seeing	mild daytime drowsiness	0.547623853211009	0.0465199412599726	0.904752293577982	1	1 difficulty seeing	1 daytime drowsiness
mild difficulty seeing	severe daytime drowsiness	0.535824561403509	0.0473054540280909	0.928350877192982	1	1 difficulty seeing	2 daytime drowsiness
mild difficulty seeing	mild difficulty sleeping	0.509476851851852	0.0474625991872224	0.981046296296296	1	1 difficulty seeing	1 difficulty sleeping
mild difficulty seeing	severe difficulty sleeping	0.445634782608696	0.0452500509770677	0.891269565217391	-1	1 difficulty seeing	2 difficulty sleeping
mild difficulty seeing	mild slurred speech	0.496449541284404	0.0462749898798748	0.992899082568807	-1	1 difficulty seeing	1 slurred speech
mild difficulty seeing	severe slurred speech	0.501765217391304	0.0446432179737408	0.996469565217391	1	1 difficulty seeing	2 slurred speech
mild difficulty seeing	mild change in appetite	0.690350877192982	0.0423310719361202	0.619298245614035	1	1 difficulty seeing	1 change in appetite
mild difficulty seeing	severe change in appetite	0.560137614678899	0.0460978110434751	0.879724770642202	1	1 difficulty seeing	2 change in appetite
mild difficulty seeing	mild change in weight	0.609018181818182	0.0441415009766558	0.781963636363636	1	1 difficulty seeing	1 change in weight
mild difficulty seeing	severe change in weight	0.59408407079646	0.0444077981940202	0.81183185840708	1	1 difficulty seeing	2 change in weight
severe difficulty seeing	mild difficulty hearing	0.617863636363636	0.0464979657743404	0.764272727272727	1	2 difficulty seeing	1 difficulty hearing
severe difficulty seeing	severe difficulty hearing	0.538432203389831	0.0442532303268153	0.923135593220339	1	2 difficulty seeing	2 difficulty hearing
severe difficulty seeing	mild dry mouth	0.725741071428571	0.0415222137096361	0.548517857142857	1	2 difficulty seeing	1 dry mouth
severe difficulty seeing	severe dry mouth	0.686991379310345	0.0417021528712404	0.62601724137931	1	2 difficulty seeing	2 dry mouth
severe difficulty seeing	mild coughing	0.672204918032787	0.0407139415890084	0.655590163934426	1	2 difficulty seeing	1 coughing
severe difficulty seeing	severe coughing	0.619172897196262	0.0475037026231888	0.761654205607477	1	2 difficulty seeing	2 coughing
severe difficulty seeing	mild sneezing	0.727012295081967	0.0387366535291001	0.545975409836066	1	2 difficulty seeing	1 sneezing
severe difficulty seeing	severe sneezing	0.698070093457944	0.0432420685535643	0.603859813084112	1	2 difficulty seeing	2 sneezing
severe difficulty seeing	mild difficulty breathing	0.527342342342342	0.0456285868177299	0.945315315315315	1	2 difficulty seeing	1 difficulty breathing
severe difficulty seeing	severe difficulty breathing	0.481470338983051	0.0466161209416724	0.962940677966102	-1	2 difficulty seeing	2 difficulty breathing
severe difficulty seeing	mild fever	0.653112068965517	0.0421892974403103	0.693775862068966	1	2 difficulty seeing	1 fever
severe difficulty seeing	severe fever	0.574125	0.0445406702636144	0.85175	1	2 difficulty seeing	2 fever
severe difficulty seeing	mild dizziness	0.634239316239316	0.044349412279414	0.731521367521367	1	2 difficulty seeing	1 dizziness
severe difficulty seeing	severe dizziness	0.558558035714286	0.0470053831197538	0.882883928571429	1	2 difficulty seeing	2 dizziness
severe difficulty seeing	mild headache	0.676696581196581	0.0417519493305688	0.646606837606838	1	2 difficulty seeing	1 headache
severe difficulty seeing	severe headache	0.550231818181818	0.0468094540517724	0.899536363636364	1	2 difficulty seeing	2 headache
severe difficulty seeing	mild daytime drowsiness	0.633635135135135	0.0444682819743283	0.73272972972973	1	2 difficulty seeing	1 daytime drowsiness
severe difficulty seeing	severe daytime drowsiness	0.612068376068376	0.043569160081846	0.775863247863248	1	2 difficulty seeing	2 daytime drowsiness
severe difficulty seeing	mild difficulty sleeping	0.579981981981982	0.044885699637328	0.840036036036036	1	2 difficulty seeing	1 difficulty sleeping
severe difficulty seeing	severe difficulty sleeping	0.514863247863248	0.0446340057991209	0.970273504273504	1	2 difficulty seeing	2 difficulty sleeping
severe difficulty seeing	mild slurred speech	0.577669642857143	0.0462334604080766	0.844660714285714	1	2 difficulty seeing	1 slurred speech
severe difficulty seeing	severe slurred speech	0.576653846153846	0.0428655363729049	0.846692307692308	1	2 difficulty seeing	2 slurred speech
severe difficulty seeing	mild change in appetite	0.772576923076923	0.0370231919578665	0.454846153846154	1	2 difficulty seeing	1 change in appetite
severe difficulty seeing	severe change in appetite	0.649044642857143	0.045241897341578	0.701910714285714	1	2 difficulty seeing	2 change in appetite
severe difficulty seeing	mild change in weight	0.691154867256637	0.0433358502654567	0.617690265486726	1	2 difficulty seeing	1 change in weight
severe difficulty seeing	severe change in weight	0.675064655172414	0.0435922832527333	0.649870689655172	1	2 difficulty seeing	2 change in weight
mild difficulty hearing	severe difficulty hearing	0.417022123893805	0.045642272480966	0.834044247787611	-1	1 difficulty hearing	2 difficulty hearing
mild difficulty hearing	mild dry mouth	0.607901869158878	0.0463350310712835	0.784196261682243	1	1 difficulty hearing	1 dry mouth
mild difficulty hearing	severe dry mouth	0.5674	0.0457173257696513	0.8652	1	1 difficulty hearing	2 dry mouth
mild difficulty hearing	mild coughing	0.554560344827586	0.0442713602590813	0.890879310344828	1	1 difficulty hearing	1 coughing
mild difficulty hearing	severe coughing	0.49490099009901	0.0494382795684512	0.98980198019802	-1	1 difficulty hearing	2 coughing
mild difficulty hearing	mild sneezing	0.608128205128205	0.0439245646911669	0.78374358974359	1	1 difficulty hearing	1 sneezing
mild difficulty hearing	severe sneezing	0.580183168316832	0.0489824133065058	0.839633663366337	1	1 difficulty hearing	2 sneezing
mild difficulty hearing	mild difficulty breathing	0.410838095238095	0.0464643410521572	0.82167619047619	-1	1 difficulty hearing	1 difficulty breathing
mild difficulty hearing	severe difficulty breathing	0.3771875	0.0445462050763938	0.754375	-1	1 difficulty hearing	2 difficulty breathing
mild difficulty hearing	mild fever	0.527463963963964	0.0455694548546301	0.945072072072072	1	1 difficulty hearing	1 fever
mild difficulty hearing	severe fever	0.450929245283019	0.0459293013326572	0.901858490566038	-1	1 difficulty hearing	2 fever
mild difficulty hearing	mild dizziness	0.515357142857143	0.0460117420827676	0.969285714285714	1	1 difficulty hearing	1 dizziness
mild difficulty hearing	severe dizziness	0.443533018867925	0.0451101300156007	0.887066037735849	-1	1 difficulty hearing	2 dizziness
mild difficulty hearing	mild headache	0.55740625	0.0456951622094514	0.8851875	1	1 difficulty hearing	1 headache
mild difficulty hearing	severe headache	0.441728571428571	0.0477591796261021	0.883457142857143	-1	1 difficulty hearing	2 headache
mild difficulty hearing	mild daytime drowsiness	0.505735849056604	0.0492725784747738	0.988528301886793	1	1 difficulty hearing	1 daytime drowsiness
mild difficulty hearing	severe daytime drowsiness	0.497009009009009	0.0471009309442271	0.994018018018018	-1	1 difficulty hearing	2 daytime drowsiness
mild difficulty hearing	mild difficulty sleeping	0.47282380952381	0.0481153296662766	0.945647619047619	-1	1 difficulty hearing	1 difficulty sleeping
mild difficulty hearing	severe difficulty sleeping	0.398834821428571	0.0455063773198159	0.797669642857143	-1	1 difficulty hearing	2 difficulty sleeping
mild difficulty hearing	mild slurred speech	0.454264150943396	0.0485343787123691	0.908528301886792	-1	1 difficulty hearing	1 slurred speech
mild difficulty hearing	severe slurred speech	0.461808035714286	0.0477506190488337	0.923616071428571	-1	1 difficulty hearing	2 slurred speech
mild difficulty hearing	mild change in appetite	0.661108108108108	0.04359208416095	0.677783783783784	1	1 difficulty hearing	1 change in appetite
mild difficulty hearing	severe change in appetite	0.525716981132075	0.0457468758486787	0.948566037735849	1	1 difficulty hearing	2 change in appetite
mild difficulty hearing	mild change in weight	0.575514018691589	0.0494644324095309	0.848971962616822	1	1 difficulty hearing	1 change in weight
mild difficulty hearing	severe change in weight	0.561313636363636	0.0466220698638545	0.877372727272727	1	1 difficulty hearing	2 change in weight
severe difficulty hearing	mild dry mouth	0.68984347826087	0.0418480792190528	0.620313043478261	1	2 difficulty hearing	1 dry mouth
severe difficulty hearing	severe dry mouth	0.653559322033898	0.0441229346283803	0.692881355932203	1	2 difficulty hearing	2 dry mouth
severe difficulty hearing	mild coughing	0.635818548387097	0.040314610396056	0.728362903225807	1	2 difficulty hearing	1 coughing
severe difficulty hearing	severe coughing	0.577371559633028	0.0458272993164589	0.845256880733945	1	2 difficulty hearing	2 coughing
severe difficulty hearing	mild sneezing	0.693268	0.0427904568706528	0.613464	1	2 difficulty hearing	1 sneezing
severe difficulty hearing	severe sneezing	0.663178899082569	0.0436216830854751	0.673642201834862	1	2 difficulty hearing	2 sneezing
severe difficulty hearing	mild difficulty breathing	0.481615044247788	0.0465413556723304	0.963230088495575	-1	2 difficulty hearing	1 difficulty breathing
severe difficulty hearing	severe difficulty breathing	0.446	0.0432535648342523	0.892	-1	2 difficulty hearing	2 difficulty breathing
severe difficulty hearing	mild fever	0.614294117647059	0.0438386649451326	0.771411764705882	1	2 difficulty hearing	1 fever
severe difficulty hearing	severe fever	0.531337719298246	0.0468436750355121	0.937324561403509	1	2 difficulty hearing	2 fever
severe difficulty hearing	mild dizziness	0.5930375	0.0447434960111121	0.813925	1	2 difficulty hearing	1 dizziness
severe difficulty hearing	severe dizziness	0.52205701754386	0.0430536729911822	0.955885964912281	1	2 difficulty hearing	2 dizziness
severe difficulty hearing	mild headache	0.6419	0.0404894733604744	0.7162	1	2 difficulty hearing	1 headache
severe difficulty hearing	severe headache	0.515181415929204	0.0483202237828146	0.969637168141593	1	2 difficulty hearing	2 headache
severe difficulty hearing	mild daytime drowsiness	0.59519298245614	0.0437022763645404	0.809614035087719	1	2 difficulty hearing	1 daytime drowsiness
severe difficulty hearing	severe daytime drowsiness	0.578886554621849	0.0451295987722696	0.842226890756302	1	2 difficulty hearing	2 daytime drowsiness
severe difficulty hearing	mild difficulty sleeping	0.544256637168142	0.0456049014585848	0.911486725663717	1	2 difficulty hearing	1 difficulty sleeping
severe difficulty hearing	severe difficulty sleeping	0.4758375	0.0448718421156714	0.951675	-1	2 difficulty hearing	2 difficulty sleeping
severe difficulty hearing	mild slurred speech	0.536587719298246	0.0439546054266131	0.926824561403509	1	2 difficulty hearing	1 slurred speech
severe difficulty hearing	severe slurred speech	0.538116666666667	0.0438595649683965	0.923766666666667	1	2 difficulty hearing	2 slurred speech
severe difficulty hearing	mild change in appetite	0.745529411764706	0.0397718547349376	0.508941176470588	1	2 difficulty hearing	1 change in appetite
severe difficulty hearing	severe change in appetite	0.611263157894737	0.0442831563054593	0.777473684210526	1	2 difficulty hearing	2 change in appetite
severe difficulty hearing	mild change in weight	0.657673913043478	0.0429644477429515	0.684652173913044	1	2 difficulty hearing	1 change in weight
severe difficulty hearing	severe change in weight	0.637377118644068	0.0421231163399029	0.725245762711864	1	2 difficulty hearing	2 change in weight
mild dry mouth	severe dry mouth	0.455763392857143	0.0471222507925202	0.911526785714286	-1	1 dry mouth	2 dry mouth
mild dry mouth	mild coughing	0.440216101694915	0.0441067849184402	0.880432203389831	-1	1 dry mouth	1 coughing
mild dry mouth	severe coughing	0.374194174757282	0.04617048588374	0.748388349514563	-1	1 dry mouth	2 coughing
mild dry mouth	mild sneezing	0.495033613445378	0.0442111042119514	0.990067226890756	-1	1 dry mouth	1 sneezing
mild dry mouth	severe sneezing	0.467912621359223	0.0476857181159601	0.935825242718447	-1	1 dry mouth	2 sneezing
mild dry mouth	mild difficulty breathing	0.306556074766355	0.0436941685039367	0.61311214953271	-1	1 dry mouth	1 difficulty breathing
mild dry mouth	severe difficulty breathing	0.281008771929825	0.0416420156172451	0.562017543859649	-1	1 dry mouth	2 difficulty breathing
mild dry mouth	mild fever	0.408685840707965	0.0449833950062677	0.817371681415929	-1	1 dry mouth	1 fever
mild dry mouth	severe fever	0.33149537037037	0.0453839474414371	0.662990740740741	-1	1 dry mouth	2 fever
mild dry mouth	mild dizziness	0.398236842105263	0.0452183171332229	0.796473684210526	-1	1 dry mouth	1 dizziness
mild dry mouth	severe dizziness	0.33037962962963	0.0436433944715302	0.660759259259259	-1	1 dry mouth	2 dizziness
mild dry mouth	mild headache	0.445521929824561	0.0460885785313951	0.891043859649123	-1	1 dry mouth	1 headache
mild dry mouth	severe headache	0.341878504672897	0.0452913669944129	0.683757009345794	-1	1 dry mouth	2 headache
mild dry mouth	mild daytime drowsiness	0.389430555555556	0.0463845669358487	0.778861111111111	-1	1 dry mouth	1 daytime drowsiness
mild dry mouth	severe daytime drowsiness	0.383973451327434	0.0438551046536765	0.767946902654867	-1	1 dry mouth	2 daytime drowsiness
mild dry mouth	mild difficulty sleeping	0.368579439252336	0.045925621438349	0.737158878504673	-1	1 dry mouth	1 difficulty sleeping
mild dry mouth	severe difficulty sleeping	0.292776315789474	0.0417793328398353	0.585552631578947	-1	1 dry mouth	2 difficulty sleeping
mild dry mouth	mild slurred speech	0.344208333333333	0.0433311569075455	0.688416666666667	-1	1 dry mouth	1 slurred speech
mild dry mouth	severe slurred speech	0.352223684210526	0.0449418562559204	0.704447368421053	-1	1 dry mouth	2 slurred speech
mild dry mouth	mild change in appetite	0.558230088495575	0.045604558524513	0.88353982300885	1	1 dry mouth	1 change in appetite
mild dry mouth	severe change in appetite	0.400333333333333	0.0467260335476915	0.800666666666667	-1	1 dry mouth	2 change in appetite
mild dry mouth	mild change in weight	0.46998623853211	0.0468196354330637	0.93997247706422	-1	1 dry mouth	1 change in weight
mild dry mouth	severe change in weight	0.44640625	0.0454275943118998	0.8928125	-1	1 dry mouth	2 change in weight
severe dry mouth	mild coughing	0.487848360655738	0.0450444280320475	0.975696721311475	-1	2 dry mouth	1 coughing
severe dry mouth	severe coughing	0.418471962616822	0.0479705559875907	0.836943925233645	-1	2 dry mouth	2 coughing
severe dry mouth	mild sneezing	0.542487704918033	0.0436558671302741	0.915024590163934	1	2 dry mouth	1 sneezing
severe dry mouth	severe sneezing	0.515308411214953	0.0482550937824764	0.969383177570093	1	2 dry mouth	2 sneezing
severe dry mouth	mild difficulty breathing	0.339112612612613	0.0441843735899272	0.678225225225225	-1	2 dry mouth	1 difficulty breathing
severe dry mouth	severe difficulty breathing	0.311525423728814	0.0417549658650062	0.623050847457627	-1	2 dry mouth	2 difficulty breathing
severe dry mouth	mild fever	0.460991379310345	0.0471744116336872	0.92198275862069	-1	2 dry mouth	1 fever
severe dry mouth	severe fever	0.375165178571429	0.0442941909089168	0.750330357142857	-1	2 dry mouth	2 fever
severe dry mouth	mild dizziness	0.444799145299145	0.0446423184404452	0.889598290598291	-1	2 dry mouth	1 dizziness
severe dry mouth	severe dizziness	0.371776785714286	0.044298938923407	0.743553571428571	-1	2 dry mouth	2 dizziness
severe dry mouth	mild headache	0.495004273504274	0.0453376287892081	0.990008547008547	-1	2 dry mouth	1 headache
severe dry mouth	severe headache	0.374522727272727	0.0458389819475192	0.749045454545455	-1	2 dry mouth	2 headache
severe dry mouth	mild daytime drowsiness	0.435027027027027	0.0450211914585221	0.870054054054054	-1	2 dry mouth	1 daytime drowsiness
severe dry mouth	severe daytime drowsiness	0.425094017094017	0.0450412551655846	0.850188034188034	-1	2 dry mouth	2 daytime drowsiness
severe dry mouth	mild difficulty sleeping	0.401027027027027	0.0442505886446783	0.802054054054054	-1	2 dry mouth	1 difficulty sleeping
severe dry mouth	severe difficulty sleeping	0.332521367521368	0.0429964498818901	0.665042735042735	-1	2 dry mouth	2 difficulty sleeping
severe dry mouth	mild slurred speech	0.383383928571429	0.045436846604389	0.766767857142857	-1	2 dry mouth	1 slurred speech
severe dry mouth	severe slurred speech	0.394444444444444	0.0422021305706778	0.788888888888889	-1	2 dry mouth	2 slurred speech
severe dry mouth	mild change in appetite	0.601645299145299	0.0439149868255678	0.796709401709402	1	2 dry mouth	1 change in appetite
severe dry mouth	severe change in appetite	0.452901785714286	0.0469548907050519	0.905803571428571	-1	2 dry mouth	2 change in appetite
severe dry mouth	mild change in weight	0.509252212389381	0.0467266352383826	0.981495575221239	1	2 dry mouth	1 change in weight
severe dry mouth	severe change in weight	0.494431034482759	0.045676443891652	0.988862068965517	-1	2 dry mouth	2 change in weight
mild coughing	severe coughing	0.435008849557522	0.0451085707834859	0.870017699115044	-1	1 coughing	2 coughing
mild coughing	mild sneezing	0.557609375	0.0427816317144727	0.88478125	1	1 coughing	1 sneezing
mild coughing	severe sneezing	0.524398230088496	0.0469085386592068	0.951203539823009	1	1 coughing	2 sneezing
mild coughing	mild difficulty breathing	0.355307692307692	0.0434662418534446	0.710615384615385	-1	1 coughing	1 difficulty breathing
mild coughing	severe difficulty breathing	0.328758064516129	0.042704857080217	0.657516129032258	-1	1 coughing	2 difficulty breathing
mild coughing	mild fever	0.474573770491803	0.0439613791046823	0.949147540983607	-1	1 coughing	1 fever
mild coughing	severe fever	0.386165254237288	0.0441706427895007	0.772330508474576	-1	1 coughing	2 fever
mild coughing	mild dizziness	0.456247967479675	0.0441199500441336	0.91249593495935	-1	1 coughing	1 dizziness
mild coughing	severe dizziness	0.383351694915254	0.0441063855873299	0.766703389830508	-1	1 coughing	2 dizziness
mild coughing	mild headache	0.505182926829268	0.0452768586157358	0.989634146341464	1	1 coughing	1 headache
mild coughing	severe headache	0.390676724137931	0.0439509784535754	0.781353448275862	-1	1 coughing	2 headache
mild coughing	mild daytime drowsiness	0.450717948717949	0.0458310152203994	0.901435897435897	-1	1 coughing	1 daytime drowsiness
mild coughing	severe daytime drowsiness	0.442463414634146	0.0438192682683374	0.884926829268293	-1	1 coughing	2 daytime drowsiness
mild coughing	mild difficulty sleeping	0.418444444444444	0.0450663572223642	0.836888888888889	-1	1 coughing	1 difficulty sleeping
mild coughing	severe difficulty sleeping	0.345284552845528	0.0415324602043319	0.690569105691057	-1	1 coughing	2 difficulty sleeping
mild coughing	mild slurred speech	0.400707627118644	0.0454359985901931	0.801415254237288	-1	1 coughing	1 slurred speech
mild coughing	severe slurred speech	0.405556910569106	0.0450984690953739	0.811113821138211	-1	1 coughing	2 slurred speech
mild coughing	mild change in appetite	0.613630081300813	0.0413069035277512	0.772739837398374	1	1 coughing	1 change in appetite
mild coughing	severe change in appetite	0.460377118644068	0.0449820604649489	0.920754237288136	-1	1 coughing	2 change in appetite
mild coughing	mild change in weight	0.526558823529412	0.044275228375645	0.946882352941177	1	1 coughing	1 change in weight
mild coughing	severe change in weight	0.505922131147541	0.0434138448963569	0.988155737704918	1	1 coughing	2 change in weight
severe coughing	mild sneezing	0.621694690265487	0.0446292676514535	0.756610619469027	1	2 coughing	1 sneezing
severe coughing	severe sneezing	0.593566326530612	0.0495193161697457	0.812867346938775	1	2 coughing	2 sneezing
severe coughing	mild difficulty breathing	0.406588235294118	0.0479793205708263	0.813176470588235	-1	2 coughing	1 difficulty breathing
severe coughing	severe difficulty breathing	0.371793577981651	0.0453883501972399	0.743587155963303	-1	2 coughing	2 difficulty breathing
severe coughing	mild fever	0.538448598130841	0.0476750275047485	0.923102803738318	1	2 coughing	1 fever
severe coughing	severe fever	0.44952427184466	0.0487230512476869	0.89904854368932	-1	2 coughing	2 fever
severe coughing	mild dizziness	0.519680555555556	0.047477335165156	0.960638888888889	1	2 coughing	1 dizziness
severe coughing	severe dizziness	0.442393203883495	0.0492248657228976	0.88478640776699	-1	2 coughing	2 dizziness
severe coughing	mild headache	0.568875	0.0457836591713302	0.86225	1	2 coughing	1 headache
severe coughing	severe headache	0.443108910891089	0.0474607262215127	0.886217821782178	-1	2 coughing	2 headache
severe coughing	mild daytime drowsiness	0.516867647058823	0.0487086347572954	0.966264705882353	1	2 coughing	1 daytime drowsiness
severe coughing	severe daytime drowsiness	0.501439814814815	0.0478469680264553	0.99712037037037	1	2 coughing	2 daytime drowsiness
severe coughing	mild difficulty sleeping	0.473705882352941	0.049597058105002	0.947411764705882	-1	2 coughing	1 difficulty sleeping
severe coughing	severe difficulty sleeping	0.398064814814815	0.0444463357631538	0.79612962962963	-1	2 coughing	2 difficulty sleeping
severe coughing	mild slurred speech	0.463757281553398	0.0477739205096063	0.927514563106796	-1	2 coughing	1 slurred speech
severe coughing	severe slurred speech	0.463388888888889	0.0492098311167065	0.926777777777778	-1	2 coughing	2 slurred speech
severe coughing	mild change in appetite	0.678574074074074	0.0430020304222559	0.642851851851852	1	2 coughing	1 change in appetite
severe coughing	severe change in appetite	0.535169902912621	0.0475199829976162	0.929660194174757	1	2 coughing	2 change in appetite
severe coughing	mild change in weight	0.585139423076923	0.046552782850652	0.829721153846154	1	2 coughing	1 change in weight
severe coughing	severe change in weight	0.568845794392523	0.0463296039214177	0.862308411214953	1	2 coughing	2 change in weight
mild sneezing	severe sneezing	0.47512389380531	0.0457993997287218	0.950247787610619	-1	1 sneezing	2 sneezing
mild sneezing	mild difficulty breathing	0.304803418803419	0.0418049903676825	0.609606837606838	-1	1 sneezing	1 difficulty breathing
mild sneezing	severe difficulty breathing	0.279560483870968	0.0386881443167548	0.559120967741936	-1	1 sneezing	2 difficulty breathing
mild sneezing	mild fever	0.414959349593496	0.0423670511210357	0.829918699186992	-1	1 sneezing	1 fever
mild sneezing	severe fever	0.334720338983051	0.0425219134806205	0.669440677966102	-1	1 sneezing	2 fever
mild sneezing	mild dizziness	0.403923387096774	0.0437998753285056	0.807846774193548	-1	1 sneezing	1 dizziness
mild sneezing	severe dizziness	0.330029661016949	0.0417512276297119	0.660059322033898	-1	1 sneezing	2 dizziness
mild sneezing	mild headache	0.446649193548387	0.0446595667333237	0.893298387096774	-1	1 sneezing	1 headache
mild sneezing	severe headache	0.339525641025641	0.0435233116458793	0.679051282051282	-1	1 sneezing	2 headache
mild sneezing	mild daytime drowsiness	0.394385593220339	0.044915601361134	0.788771186440678	-1	1 sneezing	1 daytime drowsiness
mild sneezing	severe daytime drowsiness	0.387313008130081	0.043427361850475	0.774626016260163	-1	1 sneezing	2 daytime drowsiness
mild sneezing	mild difficulty sleeping	0.368807692307692	0.0452330657028389	0.737615384615385	-1	1 sneezing	1 difficulty sleeping
mild sneezing	severe difficulty sleeping	0.295633064516129	0.038313835408016	0.591266129032258	-1	1 sneezing	2 difficulty sleeping
mild sneezing	mild slurred speech	0.344576271186441	0.0431532624473332	0.689152542372881	-1	1 sneezing	1 slurred speech
mild sneezing	severe slurred speech	0.354008064516129	0.0416112735009345	0.708016129032258	-1	1 sneezing	2 slurred speech
mild sneezing	mild change in appetite	0.563894308943089	0.0440504700777497	0.872211382113821	1	1 sneezing	1 change in appetite
mild sneezing	severe change in appetite	0.406546610169492	0.0444511570343909	0.813093220338983	-1	1 sneezing	2 change in appetite
mild sneezing	mild change in weight	0.473357142857143	0.0459080673893069	0.946714285714286	-1	1 sneezing	1 change in weight
mild sneezing	severe change in weight	0.452901639344262	0.0428224977240481	0.905803278688525	-1	1 sneezing	2 change in weight
severe sneezing	mild difficulty breathing	0.331303921568627	0.0468289590925847	0.662607843137255	-1	2 sneezing	1 difficulty breathing
severe sneezing	severe difficulty breathing	0.303270642201835	0.0431677430478954	0.60654128440367	-1	2 sneezing	2 difficulty breathing
severe sneezing	mild fever	0.445289719626168	0.0474767187526779	0.890579439252336	-1	2 sneezing	1 fever
severe sneezing	severe fever	0.354106796116505	0.0449218586948726	0.70821359223301	-1	2 sneezing	2 fever
severe sneezing	mild dizziness	0.427842592592593	0.0470270535176873	0.855685185185185	-1	2 sneezing	1 dizziness
severe sneezing	severe dizziness	0.355936893203883	0.0459661148574107	0.711873786407767	-1	2 sneezing	2 dizziness
severe sneezing	mild headache	0.479305555555556	0.0489220138824792	0.958611111111111	-1	2 sneezing	1 headache
